"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
1474,"Global","NULL","NULL",201.3,228,"Retiophyllia","robusta","Corallite width maximum","Morphological","20","mm","raw_value","Observation_field_or_laboratory",14
1081,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Budding type","Reproductive","intracalicular","text","expert_opinion","observation_laboratory",15
1083,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Budding type","Reproductive","intracalicular","text","expert_opinion","observation_laboratory",15
1582,"Iran","58","34",201.3,228,"Retiophyllia","robusta","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",38
1082,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",15
1084,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Number of septa per corallite","Morphological","51","units","raw_value","observation_laboratory",15
1084,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Corallite width","Morphological","16","mm","raw_value","observation_laboratory",15
1081,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Corallite width minimum","Morphological","10","mm","minimum","observation_laboratory",15
1082,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Number of septa per corallite","Morphological","51","units","raw_value","observation_laboratory",15
1082,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Corallite width maximum","Morphological","18","mm","maximum","observation_laboratory",15
1082,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1474,"Global","NULL","NULL",201.3,228,"Retiophyllia","robusta","Number of septal cycles","Morphological","3","units","raw_value","Observation_field_or_laboratory",14
1080,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",15
1080,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1080,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Corallite width minimum","Morphological","15","mm","minimum","observation_laboratory",15
1082,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Budding type","Reproductive","intracalicular","text","expert_opinion","observation_laboratory",15
1084,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1084,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Budding type","Reproductive","intracalicular","text","expert_opinion","observation_laboratory",15
1081,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Number of septa per corallite","Morphological","52","units","raw_value","observation_laboratory",15
1080,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Budding type","Reproductive","intracalicular","text","expert_opinion","observation_laboratory",15
1084,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Colony form","Morphological","phaceloid","text","expert_opinion","observation_laboratory",15
1083,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1474,"Global","NULL","NULL",201.3,228,"Retiophyllia","robusta","Corallite width minimum","Morphological","15","mm","raw_value","Observation_field_or_laboratory",14
1582,"Iran","58","34",201.3,228,"Retiophyllia","robusta","Growth form","Morphological","branching","text","expert_opinion","Observation_field_or_laboratory",38
1083,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Number of septa per corallite","Morphological","52","units","raw_value","observation_laboratory",15
1582,"Iran","58","34",201.3,228,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",38
1083,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Corallite width","Morphological","18","mm","raw_value","observation_laboratory",15
1080,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Corallite width maximum","Morphological","20","mm","maximum","observation_laboratory",15
1582,"Iran","58","34",201.3,228,"Retiophyllia","robusta","Number of septa per corallite","Morphological","56","units","mean","Observation_field_or_laboratory",38
1475,"Global","NULL","NULL",208.5,228,"Retiophyllia","tenuicosta","Number of septa per corallite","Morphological","19","units","mean","Observation_field_or_laboratory",14
1475,"Global","NULL","NULL",208.5,228,"Retiophyllia","tenuicosta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1475,"Global","NULL","NULL",208.5,228,"Retiophyllia","tenuicosta","Number of septal cycles","Morphological","3","units","raw_value","Observation_field_or_laboratory",14
1475,"Global","NULL","NULL",208.5,228,"Retiophyllia","tenuicosta","Corallite width minimum","Morphological","3.0","mm","raw_value","Observation_field_or_laboratory",14
1475,"Global","NULL","NULL",208.5,228,"Retiophyllia","tenuicosta","Colony form","Morphological","phaceloid, fragmented","text","expert_opinion","Observation_field_or_laboratory",14
1475,"Global","NULL","NULL",208.5,228,"Retiophyllia","tenuicosta","Budding type","Reproductive","bifurcating and trifurcating","text","expert_opinion","Observation_field_or_laboratory",14
1475,"Global","NULL","NULL",208.5,228,"Retiophyllia","tenuicosta","Corallite width maximum","Morphological","5.5","mm","raw_value","Observation_field_or_laboratory",14
1097,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","tolminensis","Number of septa per corallite","Morphological","40","units","maximum","Observation_field_or_laboratory",6
1097,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","tolminensis","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",6
1097,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","tolminensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1097,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","tolminensis","Corallite width","Morphological","6","mm","raw_value","Observation_field_or_laboratory",6
1388,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Colony form","Morphological","phaceloid","text","expert_opinion","observation_laboratory",23
1388,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Corallite width maximum","Morphological","2.8","mm","maximum","observation_laboratory",23
1389,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Corallite width maximum","Morphological","7","mm","maximum","observation_laboratory",23
1388,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Number of septa per corallite","Morphological","29","units","raw_value","observation_laboratory",23
1389,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1391,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1389,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Corallite width minimum","Morphological","4","mm","minimum","observation_laboratory",23
1388,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Corallite width minimum","Morphological","2.2","mm","minimum","observation_laboratory",23
1388,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1389,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Colony form","Morphological","phaceloid","text","expert_opinion","observation_laboratory",23
1390,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Colony form","Morphological","phaceloid","text","expert_opinion","observation_laboratory",23
1392,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1390,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Number of septa per corallite","Morphological","64","units","raw_value","observation_laboratory",23
1392,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Number of septa per corallite","Morphological","80","units","raw_value","observation_laboratory",23
1390,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Corallite width","Morphological","7","mm","raw_value","observation_laboratory",23
1391,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Number of septa per corallite","Morphological","68","units","raw_value","observation_laboratory",23
1392,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Corallite width maximum","Morphological","10","mm","maximum","observation_laboratory",23
1389,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Number of septa per corallite","Morphological","64","units","raw_value","observation_laboratory",23
1392,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Colony form","Morphological","phaceloid","text","expert_opinion","observation_laboratory",23
1390,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1391,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Colony form","Morphological","phaceloid","text","expert_opinion","observation_laboratory",23
1391,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Corallite width maximum","Morphological","8.5","mm","maximum","observation_laboratory",23
1391,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Corallite width minimum","Morphological","8","mm","minimum","observation_laboratory",23
1392,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Corallite width minimum","Morphological","7.5","mm","minimum","observation_laboratory",23
1101,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","vesicularis","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",6
1101,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","vesicularis","Corallite width maximum","Morphological","7","mm","maximum","Observation_field_or_laboratory",6
1101,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","vesicularis","Corallite width","Morphological","5","mm","raw_value","Observation_field_or_laboratory",6
1101,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","vesicularis","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",6
1101,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","vesicularis","Wall structure","Morphological","thick","text","expert_opinion","Observation_field_or_laboratory",6
1101,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","vesicularis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1101,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","vesicularis","Number of septa per corallite","Morphological","24","units","raw_value","Observation_field_or_laboratory",6
1101,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","vesicularis","Corallite width minimum","Morphological","3.5","mm","minimum","Observation_field_or_laboratory",6
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Corallite width maximum","Morphological","6","mm","maximum","Observation_field_or_laboratory",11
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Budding type","Reproductive","extracalicular","text","expert_opinion","Observation_field_or_laboratory",11
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Colony form","Morphological","plocoid","text","expert_opinion","Observation_field_or_laboratory",11
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Columella structure","Morphological","spongy-papillose","text","expert_opinion","Observation_field_or_laboratory",11
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Number of septal cycles","Morphological","3","units","expert_opinion","Observation_field_or_laboratory",11
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",11
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Corallite width minimum","Morphological","3","mm","minimum","Observation_field_or_laboratory",11
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Wall structure","Morphological","parathecal-septoparathecal","text","expert_opinion","Observation_field_or_laboratory",11
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Number of septa per corallite","Morphological","33","units","mean","Observation_field_or_laboratory",11
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Distance between centres of corallites","Morphological","5","mm","maximum","Observation_field_or_laboratory",11
1947,"India","69.49","23.32",163.5,168.3,"Cladocora","","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",48
1947,"India","69.49","23.32",163.5,168.3,"Cladocora","","Number of septa per corallite","Morphological","22","units","raw_value","observation_laboratory",48
1947,"India","69.49","23.32",163.5,168.3,"Cladocora","","Growth form","Morphological","branching","text","expert_opinion","Observation_field_or_laboratory",48
1947,"India","69.49","23.32",163.5,168.3,"Cladocora","","Columella structure","Morphological","elongated","text","expert_opinion","observation_laboratory",48
1947,"India","69.49","23.32",163.5,168.3,"Cladocora","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
1310,"Slovenia","13.9632","45.9",182.7,190.8,"Rhabdophyllia","phaceloida","Corallite width maximum","Morphological","8","mm","maximum","Observation_field_or_laboratory",18
1310,"Slovenia","13.9632","45.9",182.7,190.8,"Rhabdophyllia","phaceloida","Wall structure","Morphological","septothecal","text","expert_opinion","Observation_field_or_laboratory",18
1310,"Slovenia","13.9632","45.9",182.7,190.8,"Rhabdophyllia","phaceloida","Number of septa per corallite","Morphological","60","units","raw_value","Observation_field_or_laboratory",18
1310,"Slovenia","13.9632","45.9",182.7,190.8,"Rhabdophyllia","phaceloida","Columella structure","Morphological","parietal","text","expert_opinion","Observation_field_or_laboratory",18
1310,"Slovenia","13.9632","45.9",182.7,190.8,"Rhabdophyllia","phaceloida","Corallite width minimum","Morphological","4","mm","minimum","Observation_field_or_laboratory",18
1310,"Slovenia","13.9632","45.9",182.7,190.8,"Rhabdophyllia","phaceloida","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",18
1310,"Slovenia","13.9632","45.9",182.7,190.8,"Rhabdophyllia","phaceloida","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",18
1310,"Slovenia","13.9632","45.9",182.7,190.8,"Rhabdophyllia","phaceloida","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",18
2237,"France","4.4","44.64",199.3,201.3,"Rhaetiastraea","","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",61
2237,"France","4.4","44.64",199.3,201.3,"Rhaetiastraea","","Wall structure","Morphological","tectiform","text","expert_opinion","Observation_field_or_laboratory",61
2237,"France","4.4","44.64",199.3,201.3,"Rhaetiastraea","","Columella structure","Morphological","papillar","text","expert_opinion","Observation_field_or_laboratory",61
2237,"France","4.4","44.64",199.3,201.3,"Rhaetiastraea","","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",61
2237,"France","4.4","44.64",199.3,201.3,"Rhaetiastraea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",61
1564,"Slovakia","19.94","49.19",201.3,208.5,"Rhaetiastraea","tatrica","Number of septa per corallite","Morphological","39.5","units","mean","observation_laboratory",30
1564,"Slovakia","19.94","49.19",201.3,208.5,"Rhaetiastraea","tatrica","Corallite width maximum","Morphological","3.5","mm","maximum","observation_laboratory",30
1449,"Poland","20.02","49.22",201.3,208.5,"Rhaetiastraea","tatrica","Columella structure","Morphological","parietal","text","expert_opinion","observation_laboratory",26
1449,"Poland","20.02","49.22",201.3,208.5,"Rhaetiastraea","tatrica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",26
1449,"Poland","20.02","49.22",201.3,208.5,"Rhaetiastraea","tatrica","Budding type","Reproductive","intracalicular","text","expert_opinion","observation_laboratory",26
1564,"Slovakia","19.94","49.19",201.3,208.5,"Rhaetiastraea","tatrica","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",30
1564,"Slovakia","19.94","49.19",201.3,208.5,"Rhaetiastraea","tatrica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1449,"Poland","20.02","49.22",201.3,208.5,"Rhaetiastraea","tatrica","Number of septal cycles","Morphological","2.5","units","mean","observation_laboratory",26
1449,"Poland","20.02","49.22",201.3,208.5,"Rhaetiastraea","tatrica","Colony form","Morphological","cerioid","text","expert_opinion","observation_laboratory",26
1449,"Poland","20.02","49.22",201.3,208.5,"Rhaetiastraea","tatrica","Corallite width maximum","Morphological","5","mm","maximum","observation_laboratory",26
1564,"Slovakia","19.94","49.19",201.3,208.5,"Rhaetiastraea","tatrica","Corallite width minimum","Morphological","2.3","mm","minimum","observation_laboratory",30
1449,"Poland","20.02","49.22",201.3,208.5,"Rhaetiastraea","tatrica","Number of septa per corallite","Morphological","43","units","mean","observation_laboratory",26
1449,"Poland","20.02","49.22",201.3,208.5,"Rhaetiastraea","tatrica","Wall structure","Morphological","septothecal","text","expert_opinion","observation_laboratory",26
1449,"Poland","20.02","49.22",201.3,208.5,"Rhaetiastraea","tatrica","Corallite width minimum","Morphological","2.5","mm","minimum","observation_laboratory",26
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Columella structure","Morphological"," styliform","text","expert_opinion","Observation_field_or_laboratory",45
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Number of septal cycles","Morphological","4","units","maximum","Observation_field_or_laboratory",45
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",45
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Corallite width minimum","Morphological","1.5","mm","minimum","Observation_field_or_laboratory",45
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Wall structure","Morphological","septothecal walls","text","expert_opinion","Observation_field_or_laboratory",45
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Number of septa per corallite","Morphological","26","units","mean","Observation_field_or_laboratory",45
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Corallite width maximum","Morphological","3.0","mm","expert_opinion","Observation_field_or_laboratory",45
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",45
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Growth form","Morphological","branching","text","expert_opinion","Observation_field_or_laboratory",45
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Number of septal cycles","Morphological","3","units","minimum","Observation_field_or_laboratory",45
1622,"Poland","21","51.2",145,164.5,"Rhipidogyra","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",41
1622,"Poland","21","51.2",145,164.5,"Rhipidogyra","","Height","Morphological","30","mm","raw_value","Observation_field_or_laboratory",41
2257,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",55
2259,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Corallite width","Morphological","40","mm","raw_value","observation_laboratory",55
1622,"Poland","21","51.2",145,164.5,"Rhipidogyra","","Corallite width minimum","Morphological","12","mm","minimum","Observation_field_or_laboratory",41
2258,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Corallite width","Morphological","90","mm","raw_value","observation_laboratory",55
1622,"Poland","21","51.2",145,164.5,"Rhipidogyra","","Wall structure","Morphological","thick","text","expert_opinion","Observation_field_or_laboratory",41
2259,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Coloniality","Morphological","solitary","text","expert_opinion","observation_laboratory",55
2259,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Corallite width","Morphological","20","mm","raw_value","observation_laboratory",55
2257,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Number of septa per corallite","Morphological","24","units","raw_value","observation_laboratory",55
1622,"Poland","21","51.2",145,164.5,"Rhipidogyra","","Columella structure","Morphological","lamellar","text","expert_opinion","Observation_field_or_laboratory",41
2258,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Corallite width","Morphological","30","mm","raw_value","observation_laboratory",55
1622,"Poland","21","51.2",145,164.5,"Rhipidogyra","","Corallite width maximum","Morphological","16","mm","maximum","Observation_field_or_laboratory",41
2258,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",55
2314,"Austria","9","47",139.8,145,"Rhipidogyra","minima","Growth form","Morphological","flabellate","text","expert_opinion","Observation_field_or_laboratory",63
2314,"Austria","9","47",139.8,145,"Rhipidogyra","minima","Columella structure","Morphological","lamellar, thin","text","expert_opinion","Observation_field_or_laboratory",63
2314,"Austria","9","47",139.8,145,"Rhipidogyra","minima","Corallite width maximum","Morphological","11","mm","maximum","Observation_field_or_laboratory",63
2256,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","minima","Corallite width minimum","Morphological","11","mm","minimum","observation_laboratory",55
2314,"Austria","9","47",139.8,145,"Rhipidogyra","minima","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",63
2256,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","minima","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",55
2314,"Austria","9","47",139.8,145,"Rhipidogyra","minima","Corallite width minimum","Morphological","9","mm","minimum","Observation_field_or_laboratory",63
2314,"Austria","9","47",139.8,145,"Rhipidogyra","minima","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2256,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","minima","Corallite width maximum","Morphological","35","mm","maximum","observation_laboratory",55
2256,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","minima","Height","Morphological","40","mm","raw_value","observation_laboratory",55
2432,"Spain","0.03","40",120,125,"Rhipidogyridae","","Colony form","Morphological","branching or reptoid plocoid","text","expert_opinion","Observation_field_or_laboratory",66
2432,"Spain","0.03","40",120,125,"Rhipidogyridae","","Corallite width maximum","Morphological","1.7","mm","maximum","Observation_field_or_laboratory",66
2432,"Spain","0.03","40",120,125,"Rhipidogyridae","","Corallite width minimum","Morphological","1.5","mm","minimum","Observation_field_or_laboratory",66
2432,"Spain","0.03","40",120,125,"Rhipidogyridae","","Distance between centres of corallites","Morphological","3.9","mm","mean","Observation_field_or_laboratory",66
2432,"Spain","0.03","40",120,125,"Rhipidogyridae","","Number of septa per corallite","Morphological","20","units","raw_value","Observation_field_or_laboratory",66
2432,"Spain","0.03","40",120,125,"Rhipidogyridae","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",66
2432,"Spain","0.03","40",120,125,"Rhipidogyridae","","Columella structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",66
2432,"Spain","0.03","40",120,125,"Rhipidogyridae","","Wall structure","Morphological","septothecal","text","expert_opinion","Observation_field_or_laboratory",66
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Budding type","Reproductive","extracalicular","text","expert_opinion","Observation_field_or_laboratory",11
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Growth form","Morphological","reptoid","text","expert_opinion","Observation_field_or_laboratory",11
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Number of septa per corallite","Morphological","24","units","raw_value","Observation_field_or_laboratory",11
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Wall structure","Morphological","synapticulothecal to septothecal","text","expert_opinion","Observation_field_or_laboratory",11
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Columella structure","Morphological","spongy-parietal or lamellar","text","expert_opinion","Observation_field_or_laboratory",11
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Corallite width maximum","Morphological","2.5","mm","maximum","Observation_field_or_laboratory",11
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Corallite width minimum","Morphological","1.5","mm","minimum","Observation_field_or_laboratory",11
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Number of septal cycles","Morphological","3","units","expert_opinion","Observation_field_or_laboratory",11
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Colony form","Morphological","reptoid","text","expert_opinion","Observation_field_or_laboratory",11
898,"Global","NULL","NULL",66,93.9,"Rhizangia","sedgwicki","Growth form","Morphological","reptoid","text","expert_opinion","Observation_field_or_laboratory",11
898,"Global","NULL","NULL",66,93.9,"Rhizangia","sedgwicki","Wall structure","Morphological","synapticulothecal","text","expert_opinion","Observation_field_or_laboratory",11
898,"Global","NULL","NULL",66,93.9,"Rhizangia","sedgwicki","Colony form","Morphological","reptoid","text","expert_opinion","Observation_field_or_laboratory",11
898,"Global","NULL","NULL",66,93.9,"Rhizangia","sedgwicki","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
898,"Global","NULL","NULL",66,93.9,"Rhizangia","sedgwicki","Columella structure","Morphological"," parietal–papillose","text","expert_opinion","Observation_field_or_laboratory",11
898,"Global","NULL","NULL",66,93.9,"Rhizangia","sedgwicki","Budding type","Reproductive","extracalicular","text","expert_opinion","Observation_field_or_laboratory",11
898,"Global","NULL","NULL",66,93.9,"Rhizangia","sedgwicki","Number of septa per corallite","Morphological","100","units","raw_value","Observation_field_or_laboratory",11
898,"Global","NULL","NULL",66,93.9,"Rhizangia","sedgwicki","Corallite width","Morphological","9","mm","raw_value","Observation_field_or_laboratory",11
898,"Global","NULL","NULL",66,93.9,"Rhizangia","sedgwicki","Number of septal cycles","Morphological","5","units","raw_value","Observation_field_or_laboratory",11
1171,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Corallite width minimum","Morphological","2.5","mm","minimum","Observation_field_or_laboratory",6
1170,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",6
1171,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1172,"Global","NULL","NULL",208.5,228,"Rhopalodendron","juliense","Corallite width maximum","Morphological","4","mm","maximum","Observation_field_or_laboratory",6
1170,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1170,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Corallite width maximum","Morphological","4","mm","maximum","Observation_field_or_laboratory",6
1171,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Corallite width maximum","Morphological","4","mm","maximum","Observation_field_or_laboratory",6
1172,"Global","NULL","NULL",208.5,228,"Rhopalodendron","juliense","Corallite width minimum","Morphological","2.5","mm","minimum","Observation_field_or_laboratory",6
1170,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Corallite width minimum","Morphological","2.5","mm","minimum","Observation_field_or_laboratory",6
1171,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",6
1171,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Number of septa per corallite","Morphological","40","units","raw_value","Observation_field_or_laboratory",6
