"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
2135,"Indian Ocean","69.49","23.32",163.5,168.3,"Epistreptophyllum","blanfordi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1399,"Japan","130.90","32.34",228,235,"Protoheterastraea","konosensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1357,"Greece","23.45","37.33",208.5,235,"Protoheterastraea","leonhardi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",21
1482,"Slovakia","17.31","48.42",227,242,"Protoheterastraea","leonhardi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",29
1304,"Slovenia","13.9632","45.9",182.7,190.8,"Protoheterastraea","trnovensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",18
1679,"Poland","21","51.2",145,164.5,"Protoseris","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1678,"Poland","21","51.2",145,164.5,"Protoseris","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1487,"Slovakia","17.31","48.42",227,242,"Protostylophyllum","praenuntians","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",29
989,"Europe","NULL","NULL",83.6,100.5,"Provinciastrea","moravica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
2263,"Bulgaria","22.75","42.84",132.9,139.8,"Pruvostastraea","crassisepta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2142,"Italy","13.8","41.8",145,157.3,"Pruvostastraea","labyrinthiformis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2141,"Italy","13.8","41.8",145,157.3,"Psammogyra","valfinensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2149,"Italy","13.8","41.8",145,157.3,"Pseudocoenia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2247,"Bulgaria","22.75","42.84",132.9,139.8,"Pseudocoenia","baltovensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2148,"Italy","13.8","41.8",145,157.3,"Pseudocoenia","decipiens","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
1682,"France","3.97","47.85",145,163.5,"Pseudocoenia","digitata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",43
1681,"France","3.97","47.85",145,163.5,"Pseudocoenia","digitata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",43
1683,"France","3.97","47.85",145,163.5,"Pseudocoenia","digitata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",43
1684,"France","3.97","47.85",145,163.5,"Pseudocoenia","digitata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",43
1619,"Poland","21","51.2",145,164.5,"Pseudocoenia","hexaphyllia","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
2147,"Italy","13.8","41.8",145,157.3,"Pseudocoenia","limbata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2242,"Bulgaria","22.75","42.84",132.9,139.8,"Pseudocoenia","limbata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2145,"Italy","13.8","41.8",145,157.3,"Pseudocoenia","limbata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2146,"Italy","13.8","41.8",145,157.3,"Pseudocoenia","limbata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
1616,"Poland","21","51.2",145,164.5,"Pseudocoenia","radisensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1618,"Poland","21","51.2",145,164.5,"Pseudocoenia","radisensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1617,"Poland","21","51.2",145,164.5,"Pseudocoenia","radisensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
2041,"Tunisia","10.4","32.9",163.5,166.1,"Pseudocoenia","slovenica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",52
2043,"Tunisia","10.4","32.9",163.5,166.1,"Pseudocoenia","slovenica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",52
2044,"Tunisia","10.4","32.9",163.5,166.1,"Pseudocoenia","slovenica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",52
2042,"Tunisia","10.4","32.9",163.5,166.1,"Pseudocoenia","slovenica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",52
2045,"Tunisia","10.4","32.9",163.5,166.1,"Pseudocoenia","slovenica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",52
2046,"Tunisia","10.4","32.9",163.5,166.1,"Pseudocoenia","slovenica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",52
2185,"Bulgaria","22.75","42.84",145,152.1,"Pseudocoenia","suboctonis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2209,"United Kingdom","2.0797","51.0631",145,152.1,"Pseudodiplocoenia","oblonga","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",56
187,"Global","NULL","NULL",66,93.9,"Pseudofavia","grandiflora","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
1672,"Iran","52.03333300","33.06666700",100.5,145,"Pseudomyriophyllia","turnsekae","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",42
2442,"Spain","0.03","40",120,125,"Pseudopolytremacis","japonica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",66
2664,"Greece","22.468835","38.586501",100.5,113,"Pseudopolytremacis","spinoseptata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
995,"Global","NULL","NULL",66,86.3,"Psilogyra","felixi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
996,"Global","NULL","NULL",66,86.3,"Psilogyra","telleri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1732,"North America","-116.7728","45.10934",201.3,237,"Recticostastraea","wallowaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",45
927,"Global","NULL","NULL",33.9,93.9,"Rennensismilia","complanata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",11
1759,"Iran","59.828889","36.175556",111,125,"Rennensismilia","inflexa","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1099,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1560,"Slovakia","19.94","49.19",201.3,208.5,"Retiophyllia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1096,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1095,"Austria","13.6833","47.4667",208.5,228,"Retiophyllia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
769,"United States","-117.994813","38.357414",208.5,235,"Retiophyllia","","Coloniality","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",12
1079,"Global","NULL","NULL",201.3,228,"Retiophyllia","alfurica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1052,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","appeli","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",15
1053,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","appeli","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",15
1100,"Europe","NULL","NULL",208.5,228,"Retiophyllia","aranea","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1098,"Europe","NULL","NULL",208.5,228,"Retiophyllia","aranea","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1231,"Global","NULL","NULL",201.3,228,"Retiophyllia","caespitosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1062,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","caespitosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1065,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","caespitosa","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",15
1064,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","caespitosa","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",15
1063,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","caespitosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1444,"Poland","20.02","49.22",201.3,208.5,"Retiophyllia","clathrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",26
1465,"Global","NULL","NULL",201.3,228,"Retiophyllia","clathrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
2907,"Iran","52.027778","33.069444",201.3,228,"Retiophyllia","clathrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1530,"Slovakia","19.94","49.19",201.3,208.5,"Retiophyllia","clathrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
2906,"Iran","52.027778","33.069444",201.3,228,"Retiophyllia","clathrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1423,"Austria","14.2215","47.3415",201.3,208.5,"Retiophyllia","clathrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
1728,"North America","-116.7728","45.10934",201.3,237,"Retiophyllia","dawsoni","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",45
1468,"Global","NULL","NULL",201.3,228,"Retiophyllia","dawsoni","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1424,"Austria","14.2215","47.3415",201.3,228,"Retiophyllia","defilippi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
1476,"North America","NULL","NULL",208.5,228,"Retiophyllia","dendriformis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1093,"Austria","13.6833\t","47.4667",208.5,228,"Retiophyllia","fenestrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1103,"Austria","13.87","47.46",0,999,"Retiophyllia","fenestrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1425,"Austria","14.2215","47.3415",201.3,228,"Retiophyllia","fenestrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
1503,"Slovakia","19.94","49.19",201.3,208.5,"Retiophyllia","fenestrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1469,"Global","NULL","NULL",201.3,228,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1059,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1504,"Slovakia","19.94","49.19",201.3,208.5,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1057,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",15
1055,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1058,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1387,"Japan","130.90","32.34",208.5,228,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1056,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",15
1580,"Iran","58","34",201.3,228,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",38
1060,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",15
1061,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1054,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","frechi","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",15
1104,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","gephyrophora","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1426,"Austria","14.2215","47.3415",201.3,228,"Retiophyllia","gosaviensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
1090,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","gosaviensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1089,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","gosaviensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1505,"Slovakia","19.94","49.19",201.3,208.5,"Retiophyllia","gosaviensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1427,"Austria","14.2215","47.3415",201.3,228,"Retiophyllia","gracilis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
1529,"Slovakia","19.94","49.19",201.3,208.5,"Retiophyllia","gracilis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1102,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","gracilis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1092,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","multiramis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1452,"Austria","14.2215","47.3415",201.3,214,"Retiophyllia","multiramis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
1094,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","multiramis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
768,"United States","-117.99","38.36",208.5,235,"Retiophyllia","nevadae","Coloniality","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",12
1581,"Iran","58","34",201.3,228,"Retiophyllia","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",38
2903,"Iran","52.027778","33.069444",201.3,208.5,"Retiophyllia","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1471,"Global","NULL","NULL",208.5,228,"Retiophyllia","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1453,"Austria","14.2215","47.3415",201.3,228,"Retiophyllia","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
2905,"Iran","52.6575","33.091111",201.3,208.5,"Retiophyllia","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2904,"Iran","52.027778","33.069444",201.3,208.5,"Retiophyllia","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1477,"United States","143.5000° W","61.8000° N",201.3,237,"Retiophyllia","obtusa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1454,"Austria","14.2215","47.3415",201.3,214,"Retiophyllia","oppeli","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
1472,"Global","NULL","NULL",208.5,228,"Retiophyllia","oppeli","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1531,"Slovakia","19.94","49.19",201.3,208.5,"Retiophyllia","oppeli","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1455,"Austria","14.2215","47.3415",201.3,228,"Retiophyllia","paraclathrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
1445,"Poland","20.02","49.22",201.3,208.5,"Retiophyllia","paraclathrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",26
1558,"Slovakia","19.94","49.19",201.3,208.5,"Retiophyllia","paraclathrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1473,"North America","NULL","NULL",208.5,228,"Retiophyllia","parviseptum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1081,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1474,"Global","NULL","NULL",201.3,228,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1082,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1080,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1084,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1083,"Austria","13.87","47.46",201.3,208.5,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1582,"Iran","58","34",201.3,228,"Retiophyllia","robusta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",38
1475,"Global","NULL","NULL",208.5,228,"Retiophyllia","tenuicosta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1097,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","tolminensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1389,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1391,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1388,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1392,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1390,"Japan","130.90","32.34",208.5,235,"Retiophyllia","tosaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1101,"Austria","13.6833","47.4667\t",208.5,228,"Retiophyllia","vesicularis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
988,"Global","NULL","NULL",56,100.5,"Reussicoenia","edwardsi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1947,"India","69.49","23.32",163.5,168.3,"Cladocora","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
1310,"Slovenia","13.9632","45.9",182.7,190.8,"Rhabdophyllia","phaceloida","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",18
2237,"France","4.4","44.64",199.3,201.3,"Rhaetiastraea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",61
1449,"Poland","20.02","49.22",201.3,208.5,"Rhaetiastraea","tatrica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",26
1564,"Slovakia","19.94","49.19",201.3,208.5,"Rhaetiastraea","tatrica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1736,"North America","-116.7728","45.10934",201.3,237,"Rhaetiastraea","vesiculosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",45
1622,"Poland","21","51.2",145,164.5,"Rhipidogyra","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",41
2257,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",55
2259,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Coloniality","Morphological","solitary","text","expert_opinion","observation_laboratory",55
2258,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",55
2256,"Bulgaria","22.75","42.84",132.9,139.8,"Rhipidogyra","minima","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",55
2314,"Austria","9","47",139.8,145,"Rhipidogyra","minima","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2432,"Spain","0.03","40",120,125,"Rhipidogyridae","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",66
897,"Europe","NULL","NULL",56,66,"Rhizangia","padricensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
898,"Global","NULL","NULL",66,93.9,"Rhizangia","sedgwicki","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1171,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1170,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1173,"Global","NULL","NULL",220,228,"Rhopalodendron","juliense","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1172,"Global","NULL","NULL",208.5,228,"Rhopalodendron","juliense","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
2634,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2633,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2632,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","clementi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2266,"Mexico","-100.951389","18.516667",120,125,"Saltocyathus","cumburindioensis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",62
1246,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1245,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1401,"Japan","130.90","32.34",208.5,235,"Seriastraea","furukawai","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1244,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1243,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
210,"Global","NULL","NULL",61.6,83.6,"Siderastrea","adkinsi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
211,"Global","NULL","NULL",13.8,66,"Siderastrea","conferta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
212,"Global","NULL","NULL",23,72.1,"Siderastrea","vancouverensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
2409,"Bulgaria","22.75","42.84",132.9,139.8,"Siderastreites","lyalintsensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
213,"Global","NULL","NULL",23,72.1,"Siderofungia","morloti","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
214,"Global","NULL","NULL",38,66,"Sideroseris","durhami","Coloniality","Morphological","solitary or colonial","text","expert_opinion","Observation_field_or_laboratory",4
1302,"Slovenia","14.471798","45.928371",182.7,190.8,"Siderosmilia","perithecata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",17
1570,"Poland","17.2","51.6",242,247.2,"Silesiastraea","weissemneli","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",34
2460,"Switzerland","8.3","46.966667",120,125,"Simplexastraea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",70
1854,"Iran","59.828889","36.175556",111,125,"Smilotrochus","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
143,"Global","NULL","NULL",61.6,72.1,"Smilotrochus","cornucopiae","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
144,"Global","NULL","NULL",61.6,86.3,"Smilotrochus","galeriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
146,"Global","NULL","NULL",33.9,125,"Smilotrochus","milneri","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
145,"Global","NULL","NULL",66,100.5,"Smilotrochus","ponderosus","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
1557,"North America","-115.93","-33",3.6,11.6,"Solenastrea","fairbanksi","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",2
2226,"Poland","14.91","53.7688",152.1,157.3,"Solenocoenia","semiradiata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",57
2047,"Tunisia","10.4","32.9",163.5,166.1,"Solenocoenia","sexradiata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",52
2421,"Bulgaria","22.75","42.84",145,152.1,"Solenocoenia","sexradiata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2205,"Italy","13.8","41.8",145,157.3,"Solenocoenia","sexradiata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
1763,"Saudi Arabia","46.07","24.81",157.3,163.5,"Solenocoenia","sexradiata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",37
2420,"Bulgaria","22.75","42.84",132.9,145,"Solenocoenia","sexradiata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2626,"Greece","21.74","40.32",93.9,100.5,"Stelidioseris","japonica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2693,"Germany","11.670876","47.637185",93.9,100.5,"Stelidioseris","minima","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",87
1337,"Afghanistan","62.911004","34.279263",190.8,201.3,"Stephanastrea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",19
807,"Romania","28.99","46.88",152.1,168.3,"Stephanastrea","jurassica","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",13
1856,"Iran","53.438056","35.711667",174.1,182.7,"Stephanastrea","simonneliana","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1747,"Iran","59.828889","36.175556",111,125,"Stephanastrea","simonneliana","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
854,"Global","NULL","NULL",56,86.3,"Stephanaxophyllia","bicoronata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
